track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
15,KLIX20200703_114508_V06,43.033,0.084,350.138,372.450,29.463,-89.565,30.010,14731.312,44053.479,20200703_064508
15,KLIX20200703_115128_V06,49.366,0.200,348.057,388.164,26.058,-89.576,29.939,13028.879,50205.395,20200703_065128
5,KLIX20200704_110143_V06,-0.817,0.480,430.506,530.786,14.796,-89.154,29.294,7398.178,132565.113,20200704_060143
5,KLIX20200704_110735_V06,5.050,0.584,432.270,533.418,22.932,-89.145,29.282,11465.824,134144.982,20200704_060735
5,KLIX20200704_111327_V06,10.917,0.531,436.226,534.442,25.510,-89.124,29.277,12754.988,135573.585,20200704_061327
5,KLIX20200704_111851_V06,16.317,0.687,438.067,534.091,28.198,-89.115,29.279,14099.028,135887.133,20200704_061851
5,KLIX20200704_112415_V06,21.717,0.561,436.958,535.254,30.852,-89.121,29.274,15426.060,136108.441,20200704_062415
5,KLIX20200704_112938_V06,27.100,0.376,434.647,531.595,31.573,-89.132,29.290,15786.534,133945.828,20200704_062938
5,KLIX20200704_113502_V06,32.500,0.053,433.767,526.378,32.790,-89.137,29.314,16395.204,131473.032,20200704_063502
2,KLIX20200704_103842_V06,-23.833,0.191,249.747,299.203,5.853,-90.087,30.340,2926.373,25129.787,20200704_053842
2,KLIX20200704_104419_V06,-18.217,0.516,248.929,299.936,12.231,-90.091,30.337,6115.400,25535.493,20200704_054419
2,KLIX20200704_105025_V06,-12.117,0.339,248.558,300.266,14.600,-90.093,30.335,7300.187,25721.384,20200704_055025
2,KLIX20200704_110143_V06,-0.817,0.253,247.254,302.261,21.082,-90.100,30.326,10540.906,26396.966,20200704_060143
2,KLIX20200704_110735_V06,5.050,0.332,245.565,299.704,26.177,-90.108,30.338,13088.330,27217.777,20200704_060735
4,KLIX20200704_105025_V06,-12.117,0.082,95.207,133.217,6.663,-90.898,31.084,3331.503,132057.738,20200704_055025
7,KLIX20200704_110143_V06,-0.817,0.064,237.802,368.053,11.627,-90.148,30.029,5813.749,46097.244,20200704_060143
13,KLIX20200704_120836_V06,66.067,0.235,328.170,427.788,19.045,-89.680,29.760,9522.297,65427.832,20200704_070836
1,KLIX20200705_103459_V06,-27.996,0.451,246.496,300.761,8.904,-90.103,30.333,4452.156,26754.914,20200705_053459
1,KLIX20200705_104008_V06,-22.846,0.553,246.672,301.165,14.379,-90.103,30.331,7189.474,26670.234,20200705_054008
1,KLIX20200705_104518_V06,-17.679,0.453,247.634,300.022,15.134,-90.098,30.336,7566.931,26182.910,20200705_054518
1,KLIX20200705_105028_V06,-12.513,0.336,245.987,301.000,17.371,-90.106,30.332,8685.355,27010.963,20200705_055028
1,KLIX20200705_110045_V06,-2.229,0.633,244.017,303.601,24.131,-90.116,30.320,12065.251,28049.340,20200705_060045
1,KLIX20200705_110554_V06,2.921,0.387,242.646,303.273,28.437,-90.123,30.322,14218.573,28723.556,20200705_060554
4,KLIX20200705_110554_V06,2.921,0.383,436.453,523.729,23.406,-89.123,29.326,11703.086,131028.864,20200705_060554
4,KLIX20200705_111103_V06,8.071,0.675,437.851,523.425,31.765,-89.116,29.327,15882.553,131264.726,20200705_061103
4,KLIX20200705_111612_V06,13.221,0.732,440.034,523.178,35.376,-89.104,29.328,17687.899,131736.344,20200705_061612
3,KLIX20200705_103459_V06,-27.996,0.051,453.853,243.358,13.096,-89.023,30.590,6547.939,81974.092,20200705_053459
6,KLIX20200706_103941_V06,-23.754,0.070,249.364,299.725,5.700,-90.089,30.338,2849.833,25318.383,20200706_053941
6,KLIX20200706_104509_V06,-18.287,0.330,249.738,300.512,12.701,-90.087,30.334,6350.303,25132.210,20200706_054509
6,KLIX20200706_105023_V06,-13.054,0.371,249.598,303.154,15.124,-90.087,30.322,7561.790,25250.089,20200706_055023
6,KLIX20200706_110103_V06,-2.387,0.384,250.760,304.040,20.830,-90.081,30.318,10415.079,24702.784,20200706_060103
6,KLIX20200706_110613_V06,2.779,0.703,251.363,305.406,24.633,-90.078,30.312,12316.396,24468.310,20200706_060613
6,KLIX20200706_111137_V06,8.179,0.591,253.489,305.433,29.127,-90.067,30.312,14563.295,23413.499,20200706_061137
6,KLIX20200706_111646_V06,13.329,0.081,256.866,304.447,36.248,-90.050,30.316,18124.061,21681.519,20200706_061646
9,KLIX20200706_110103_V06,-2.387,0.169,448.726,88.391,23.508,-89.044,31.289,11754.066,129323.079,20200706_060103
9,KLIX20200706_110613_V06,2.779,0.646,450.995,86.853,28.232,-89.032,31.296,14116.025,130605.348,20200706_060613
9,KLIX20200706_111137_V06,8.179,0.300,450.006,83.612,32.192,-89.037,31.310,16096.010,131648.531,20200706_061137
7,KLIX20200706_105023_V06,-13.054,0.189,239.977,370.005,9.681,-90.136,30.021,4840.258,46106.837,20200706_055023
14,KLIX20200706_112210_V06,18.729,0.058,209.937,369.504,2.127,-90.292,30.022,1063.435,56881.828,20200706_062210
