track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KTYX20221203_123447_V06,15.997,-1.000,52.508,338.064,92.500,-77.212,43.574,46249.823,125201.196,20221203_073447
1,KTYX20221203_124052_V06,22.080,0.097,62.720,325.238,103.827,-77.150,43.633,51913.366,119309.140,20221203_074052
7,KTYX20221203_132856_V06,70.147,0.213,24.925,376.964,28.094,-77.378,43.397,14047.049,142819.797,20221203_082856
7,KTYX20221203_133449_V06,76.030,-1.000,24.925,376.964,37.449,-77.378,43.397,18724.299,142819.797,20221203_083449
7,KTYX20221203_134043_V06,81.930,0.139,35.766,361.265,41.959,-77.313,43.468,20979.452,135621.750,20221203_084043
3,KTYX20221203_123447_V06,15.997,0.180,52.281,324.175,100.077,-77.215,43.637,50038.300,124447.741,20221203_073447
5,KTYX20221203_124657_V06,28.164,0.139,26.243,108.690,37.275,-77.404,44.604,18637.308,166989.626,20221203_074657
6,KTYX20221203_131602_V06,57.247,0.234,37.552,156.378,43.313,-77.327,44.390,21656.410,149588.073,20221203_081602
12,KTYX20221206_133911_V06,77.325,0.078,357.016,392.378,21.373,-75.328,43.340,10686.493,54278.400,20221206_083911
6,KTYX20221207_123131_V06,8.684,0.119,400.427,277.893,13.189,-75.055,43.854,6594.364,51415.613,20221207_073131
6,KTYX20221207_123832_V06,15.700,-1.000,400.427,277.893,24.345,-75.055,43.854,12172.614,51415.613,20221207_073832
6,KTYX20221207_124257_V06,20.117,0.063,394.448,265.242,35.541,-75.092,43.911,17770.619,50320.531,20221207_074257
3,KTYX20221207_121728_V06,-5.366,0.102,385.345,327.744,27.479,-75.151,43.630,13739.288,44870.541,20221207_071728
5,KTYX20221207_122429_V06,1.650,0.180,222.755,332.234,29.061,-76.158,43.610,14530.615,41850.168,20221207_072429
7,KTYX20221207_123131_V06,8.684,0.051,160.348,329.569,50.035,-76.545,43.619,25017.450,71374.209,20221207_073131
1,KTYX20221212_120138_V06,-25.666,0.075,404.079,269.119,2.760,-75.032,43.893,1379.852,54281.630,20221212_070138
1,KTYX20221215_134028_V06,70.846,0.069,24.546,468.527,47.337,-77.369,42.985,23668.638,161459.095,20221215_084028
2,KTYX20221216_134612_V06,75.871,0.112,22.644,309.068,27.948,-77.401,43.702,13974.192,138752.296,20221216_084612
2,KTYX20221216_135217_V06,81.954,0.083,24.698,305.604,35.495,-77.388,43.718,17747.443,137679.754,20221216_085217
8,KTYX20221217_133012_V06,59.196,0.138,17.896,412.133,26.443,-77.417,43.238,13221.668,151786.534,20221217_083012
8,KTYX20221217_133504_V06,64.063,0.129,18.501,412.724,32.913,-77.413,43.235,16456.717,151615.258,20221217_083504
1,KTYX20221219_124545_V06,13.501,0.089,36.049,437.371,44.334,-77.302,43.126,22167.030,148779.422,20221219_074545
1,KTYX20221219_125107_V06,18.867,0.170,37.529,437.838,51.775,-77.293,43.124,25887.384,148231.403,20221219_075107
5,KTYX20221219_132802_V06,55.784,0.107,31.717,222.460,47.502,-77.355,44.093,23750.942,139631.895,20221219_082802
5,KTYX20221219_133254_V06,60.651,-1.000,31.717,222.460,55.240,-77.355,44.093,27619.942,139631.895,20221219_083254
5,KTYX20221219_133745_V06,65.501,0.053,34.670,215.773,47.898,-77.338,44.123,23948.751,139188.923,20221219_083745
