track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
1,KTYX20220208_132639_V06,8,3.120,1.200,8459,0,0.457
1,KTYX20220208_132639_V06,9,3.999,1.200,8463,0,0.595
1,KTYX20220208_132639_V06,10,5.098,1.200,8482,0,0.522
3,KTYX20220210_120155_V06,0,0.483,1.200,4268,0,615.070
3,KTYX20220210_120155_V06,2,0.879,1.200,4270,0,108.654
3,KTYX20220210_120155_V06,4,1.318,1.200,4266,0,10.531
3,KTYX20220210_120911_V06,0,0.483,1.200,6846,0,933.386
3,KTYX20220210_120911_V06,2,0.879,1.200,6843,0,229.293
3,KTYX20220210_120911_V06,4,1.318,1.200,6857,0,22.458
8,KTYX20220210_131912_V06,0,0.483,1.200,8709,0,4261.537
8,KTYX20220210_131912_V06,2,0.879,1.200,8719,0,140.779
8,KTYX20220210_131912_V06,4,1.318,1.200,8716,0,2.266
8,KTYX20220210_132514_V06,0,0.483,1.200,12505,0,4611.785
8,KTYX20220210_132514_V06,2,0.879,1.200,12506,0,324.215
8,KTYX20220210_132514_V06,4,1.318,1.200,12516,0,7.344
2,KTYX20220210_114952_V06,0,0.483,1.200,3295,0,220.017
2,KTYX20220210_114952_V06,2,0.879,1.200,3294,0,51.646
2,KTYX20220210_114952_V06,4,1.318,1.200,3295,0,1.775
2,KTYX20220210_114952_V06,6,1.802,1.200,1652,0,0.356
2,KTYX20220210_114952_V06,7,2.417,1.200,1654,0,0.357
2,KTYX20220210_120155_V06,0,0.483,1.200,11923,0,5646.484
2,KTYX20220210_120155_V06,2,0.879,1.200,11922,0,2856.359
2,KTYX20220210_120155_V06,4,1.318,1.200,11930,0,712.128
2,KTYX20220210_120155_V06,6,1.802,1.200,5974,0,55.514
2,KTYX20220210_120155_V06,7,2.417,1.200,5980,0,8.157
2,KTYX20220210_120911_V06,0,0.483,1.200,1252,0,463.639
2,KTYX20220210_120911_V06,2,0.879,1.200,1250,0,290.072
2,KTYX20220210_120911_V06,4,1.318,1.200,1250,0,33.014
2,KTYX20220210_120911_V06,6,1.802,1.200,625,0,0.130
2,KTYX20220210_120911_V06,7,2.417,1.200,627,0,0.131
5,KTYX20220210_122019_V06,0,0.483,1.200,11700,0,1659.566
5,KTYX20220210_122019_V06,2,0.879,1.200,11694,0,102.846
5,KTYX20220210_122019_V06,4,1.318,1.200,11699,0,16.660
2,KTYX20220211_131343_V06,0,0.483,1.200,14155,0,13521.521
2,KTYX20220211_131343_V06,2,0.879,1.200,14158,0,6514.539
2,KTYX20220211_132023_V06,0,0.483,1.200,19460,0,20246.909
2,KTYX20220211_132023_V06,2,0.879,1.200,19465,0,8525.100
1,KTYX20220211_114938_V06,0,0.483,1.200,333,0,663.145
1,KTYX20220211_114938_V06,2,0.879,1.200,332,0,495.832
1,KTYX20220211_114938_V06,4,1.318,1.200,331,0,12.699
1,KTYX20220211_114938_V06,6,1.802,1.200,165,0,10.130
1,KTYX20220211_114938_V06,7,2.417,1.200,166,0,23.261
1,KTYX20220211_114938_V06,8,3.120,1.200,166,0,1.842
2,KTYX20220212_120929_V06,0,0.483,1.200,32382,0,4925.804
2,KTYX20220212_120929_V06,2,0.879,1.200,32380,0,3277.569
2,KTYX20220212_120929_V06,4,1.318,1.200,32388,0,1217.711
2,KTYX20220212_120929_V06,6,1.802,1.200,16202,0,143.278
2,KTYX20220212_120929_V06,7,2.417,1.200,16218,0,27.528
2,KTYX20220212_120929_V06,8,3.120,1.200,16223,0,5.923
2,KTYX20220212_120929_V06,9,3.999,1.200,16240,0,1.845
4,KTYX20220212_121629_V06,0,0.483,1.200,3713,0,12375.633
4,KTYX20220212_121629_V06,2,0.879,1.200,3715,0,470.691
4,KTYX20220212_121629_V06,4,1.318,1.200,3715,0,1.045
5,KTYX20220212_123111_V06,0,0.483,1.200,10515,0,5366.791
5,KTYX20220212_123111_V06,2,0.879,1.200,10521,0,2670.759
5,KTYX20220212_123111_V06,4,1.318,1.200,10521,0,958.635
5,KTYX20220212_123111_V06,6,1.802,1.200,5256,0,52.838
5,KTYX20220212_123111_V06,7,2.417,1.200,5258,0,28.046
5,KTYX20220212_123810_V06,0,0.483,1.200,17628,0,6256.736
5,KTYX20220212_123810_V06,2,0.879,1.200,17631,0,3068.808
5,KTYX20220212_123810_V06,4,1.318,1.200,17636,0,1341.386
5,KTYX20220212_123810_V06,6,1.802,1.200,8820,0,104.491
5,KTYX20220212_123810_V06,7,2.417,1.200,8832,0,32.764
5,KTYX20220212_124509_V06,0,0.483,1.200,12094,0,5707.381
5,KTYX20220212_124509_V06,2,0.879,1.200,12097,0,3282.753
5,KTYX20220212_124509_V06,4,1.318,1.200,12100,0,1575.462
5,KTYX20220212_124509_V06,6,1.802,1.200,6054,0,219.847
5,KTYX20220212_124509_V06,7,2.417,1.200,6056,0,22.666
3,KTYX20220213_121133_V06,0,0.483,1.200,13891,0,108.294
3,KTYX20220213_121133_V06,2,0.879,1.200,13892,0,12.929
3,KTYX20220213_121133_V06,4,1.318,1.200,13890,0,6.514
3,KTYX20220213_121133_V06,6,1.802,1.200,7011,0,0.986
